Rank	Coin Name	Symbol	 Price 	1h	24h	7d	30d	 24h Volume 	Circulating Supply	Total Supply	 Market Cap 
1098	Not Financial Advice	NFAI	0.11	-0.012	0.036	0.089	0.03	$45,320.00	78175134	96.2 Million	$8,506,283.00
1101	Onomy Protocol	NOM	0.19	0.016	0.264	0.984	2.05	$2,179,238.00	44222711	146 Million	$8,396,478.00
1110	Diamond	DMD	2.16	-0.007	-0.016	-0.041	-0.292	$5,316.00	3785886	4.38 Million	$8,193,676.00
1116	Conic	CNC	1.62	0.005	-0.127	-0.127	0.224	$154,663.00	4904498	5.6 Million	$7,951,331.00
1120	PER Project	PER	0.03	-0.004	0.063	0.064	0.234	$43,050.00	311600000	600 Million	$7,912,339.00
1121	DinoLFG	DINO	0.03	-0.004	-0.017	-0.093	0.549	$183,327.00	312948493	333 Million	$7,911,480.00
1123	Regen	REGEN	0.05	-0.005	-0.015	-0.046	0.956	$2,153.00	148354423	148 Million	$7,837,396.00
1124	HMX	HMX	7.42	-0.004	-0.003	-0.153	0.192	$245,513.00	1056758	10 Million	$7,830,775.00
1128	KALM	KALM	0.92	-0.004	-0.063	-0.062	0.04	$40,207.00	8372644	10 Million	$7,706,871.00
1135	Nash	NEX	0.19	0.039	0.014	0.155	-0.033	$1,664.00	40849967	50 Million	$7,665,524.00
1138	nuco.cloud	NCDT	0.3	-0.023	0.127	1.134	0.881	$683,016.00	25125000	50 Million	$7,599,669.00
1139	X2Y2	X2Y2	0.02	-0.009	0.016	-0.118	0.535	$467,195.00	375912080	595 Million	$7,583,596.00
1140	Reflexer Ungovernance	FLX	8.4	-0.003	0.003	0.029	-0.025	$43,491.00	894689	973 Thousand	$7,568,064.00
1147	Haven	XHV	0.24	-0.003	0.022	-0.005	0.973	$15,841.00	31796704	31.8 Million	$7,508,583.00
1148	Jackal Protocol	JKL	0.12	0.005	0.034	-0.122	1.108	$77,904.00	65190411	133 Million	$7,497,150.00
1155	Lunr	LUNR	0.07	0.094	-0.023	-0.172	0.406	$94,637.00	110761700	246 Million	$7,436,774.00
1157	Nucleon xCFX	XCFX	0.16	-0.007	-0.037	-0.095	0.341	$5,841.00	45685016	45.7 Million	$7,379,492.00
1159	Polkadex	PDEX	0.96	0.007	0.014	-0.203	1.106	$168,411.00	7460000	7.46 Million	$7,278,973.00
1166	Gari Network	GARI	0.03	-0.008	-0.019	0.093	0.144	$1,325,592.00	273397650	997 Million	$7,168,381.00
1169	Bitcoin Pro	BTCP	55.3	-0.003	0.116	-0.252	-0.353	$10,020.00	129018	2.1 Million	$7,135,372.00
1170	DeFinity	DEFX	0.05	-0.004	-0.048	1.65	1.234	$16,700.00	153070078	172 Million	$7,102,715.00
1172	GensoKishi Metaverse	MV	0.04	-0.007	-0.057	-0.093	0.205	$643,113.00	189020210	400 Million	$7,063,304.00
1174	Muse DAO	MUSE	7.42	-0.015	-0.05	-0.054	0.277	$216,627.00	949942	950 Thousand	$7,046,315.00
1181	KlimaDAO	KLIMA	0.78	0.006	-0.003	-0.114	0.13	$23,393.00	8851790	8.85 Million	$6,941,570.00
1189	Spookyswap	BOO	0.68	-0.02	-0.033	-0.169	0.731	$90,592.00	9915805	5.74 Million	$6,759,473.00
1196	Hivemapper	HONEY	0.02	0.035	0.144	0.325	1.22	$148,517.00	275315513	6.16 Billion	$6,613,878.00
1197	Smart Valor	VALOR	0.13	0.007	-0.01	-0.018	0.055	$39,922.00	50615105	75 Million	$6,614,777.00
1202	SafeDeal	SFD	0.38	0.026	-0.013	0.014	0.167	$5,752.00	17321381	17.3 Million	$6,516,968.00
1208	Starcoin	STC	0.02	-0.089	-0.084	1.694	1.921	$185,662.00	325181117	325 Million	$6,411,868.00
1209	Neutrino Index Token	XTN	0.08	0.011	0.004	-0.062	-0.085	$27,908.00	79847576	79.8 Million	$6,406,813.00
1210	BHNetwork	BHAT	0.02	-0.007	-0.12	0.081	3.151	$263,888.00	301427040	500 Million	$6,387,517.00
1212	Rebel Bots	RBLS	0.02	-0.012	0.043	-0.156	-0.652	$80,214.00	261383090	261 Million	$6,319,969.00
1224	BLOCX.	BLOCX	0.13	0.022	0.014	0.506	1.55	$129,024.00	46190860	46.2 Million	$6,160,506.00
1226	Receive Access Ecosystem	RAE	1	-0.096	0.239	0.218	0.126	$41,998.00	6131622	6.13 Million	$6,135,664.00
1229	ScPrime	SCP	0.11	0.08	-0.006	-0.014	-0.011	$215.00	54780157	55 Million	$6,123,201.00
1230	BEAM	BEAM	0.04	-0.031	-0.148	0.254	0.493	$655,417.00	148152520	263 Million	$6,082,473.00
1231	Minted	MTD	0.03	-0.006	-0.019	-0.026	0.306	$36,218.00	184341835	884 Million	$6,063,966.00
1232	Panther Protocol	ZKP	0.02	-0.025	-0.039	-0.109	0.078	$137,651.00	319539972	320 Million	$6,062,196.00
1236	Yield Yak	YAK	600.8	0.005	-0.099	0.077	1.209	$8,051.00	10000	10 Thousand	$6,008,090.00
1240	sudoswap	SUDO	0.24	0.027	-0.001	-0.068	0.346	$598,630.00	25163919	58.1 Million	$5,976,283.00
1244	SuperWalk	GRND	0.13	-0.004	-0.024	-0.049	-0.089	$73,437.00	44317594	999 Million	$5,907,399.00
1253	Obyte	GBYTE	6.76	-0.092	0.401	-0.338	-0.407	$6,302.00	855963	1 Million	$5,789,891.00
1260	Cellframe	CELL	0.2	-0.003	-0.065	-0.084	0.079	$132,951.00	28785000	29.7 Million	$5,617,513.00
1265	PLEARN	PLN	0.05	0.006	-0.069	-0.241	2.092	$20,235.00	110780615	111 Million	$5,529,333.00
1268	S.C. Corinthians Fan Token	SCCP	0.51	-0.008	-0.044	-0.048	0.128	$49,839.00	10737871	20 Million	$5,512,500.00
1270	Ridotto	RDT	0.02	-0.004	0.025	-0.043	0.643	$22,913.00	270238339	500 Million	$5,500,167.00
1276	azit	AZIT	0.05	-0.032	-0.12	0.106	0.134	$1,083,123.00	108859855	500 Million	$5,375,953.00
1281	Aerodrome Finance	AERO	0.03	-0.009	0.012	0.182	0.428	$398,638.00	159975820	652 Million	$5,302,483.00
1284	Arix	ARIX	0.53	-0.003	-0.01	-0.116	0.109	$639,961.00	9916490	103 Million	$5,253,526.00
1298	Only1	LIKE	0.02	0.007	-0.123	0.878	4.558	$1,400,222.00	273286650	500 Million	$5,078,722.00
1300	Aston Villa Fan Token	AVL	0.92	-0.011	-0.021	0.005	0.155	$105,452.00	5470537	10 Million	$5,063,559.00
1302	cLINK	CLINK	0.29	-0.007	0.028	-0.046	0.42	 $-	17536440	17.5 Million	$5,050,177.00
1303	IguVerse IGU	IGU	0.04	-0.007	-0.005	0.062	0.144	$891,912.00	138794049	400 Million	$5,045,017.00
1307	Ēnosys	HLN	0.17	0.141	0.089	-0.252	-0.739	$129,253.00	32482943	150 Million	$4,995,206.00
1309	GemHUB	GHUB	0.05	-0.012	-0.008	-0.236	-0.301	$370,962.00	92825000	1.2 Billion	$4,964,656.00
1310	Wicrypt	WNT	0.15	0.054	0.148	-0.158	5.592	$227,138.00	32673022	200 Million	$4,959,009.00
1311	Everton Fan Token	EFC	0.95	-0.006	-0.033	-0.039	0.367	$198,987.00	5233862	10 Million	$4,959,346.00
1312	r/FortNiteBR Bricks	BRICK	0.08	0.017	-0.054	-0.27	0.647	$74,186.00	65269283	65.3 Million	$4,945,377.00
1318	OccamFi	OCC	0.19	-0.033	0.125	0.134	0.349	$155,064.00	25373717	99.5 Million	$4,891,719.00
1323	Gold Fever Native Gold	NGL	0.12	0.007	-0.026	0.205	2.689	$213,702.00	40994078	170 Million	$4,843,835.00
1324	WHALE	WHALE	0.53	0.006	-0.006	-0.021	0.12	$454,219.00	9146791	10 Million	$4,809,012.00
1325	Particl	PART	0.35	-0.004	0.164	0.266	0.18	$98,519.00	13576386	-	$4,801,223.00
1327	Stader NearX	NEARX	2.07	0.093	-0.065	1.656	0.694	$1,920.00	2311589	2.31 Million	$4,787,831.00
1333	Dypius [OLD]	DYP	0.21	0.013	-0.055	-0.045	1.647	$189,450.00	22712296	25 Million	$4,708,663.00
1346	Torum	XTM	0.02	-0.005	-0.088	0.102	0.217	$144,382.00	193578020	798 Million	$4,592,632.00
1350	Reunit Wallet	REUNI	1.94	0.036	0.078	0.693	1.105	$131,903.00	2343566	10 Million	$4,556,690.00
1361	MINATIVERSE	MNTC	0.7	0.029	-0.054	-0.137	-0.595	$100,471.00	6275000	11.2 Million	$4,386,199.00
1371	WickedBet Casino	WIK	0.08	0.076	-0.018	-0.089	1.762	$61,942.00	55070312	72.3 Million	$4,253,951.00
1374	Samsunspor Fan Token	SAM	1.43	-0.022	-0.065	-0.204	-0.017	$17,523.00	2937490	5.5 Million	$4,220,556.00
1377	Energi	NRG	0.06	0.008	-0.024	0.041	0.131	$111,744.00	70493143	-	$4,203,200.00
1391	MEME (Ordinals)	MEME	40.51	-0.004	-0.006	0.061	1.956	$1,679,422.00	99999	100 Thousand	$4,056,479.00
1392	Djed	DJED	1.01	-0.008	0.013	0.024	-0.003	$166,510.00	4019107	1 Trillion	$4,054,771.00
1394	Level	LVL	0.46	-0.051	-0.136	-0.114	0.116	$239,231.00	8831263	48 Million	$4,046,750.00
1401	Humanode	HMND	0.12	-0.022	0.091	2.386	2.045	$933,639.00	33785409	400 Million	$3,998,737.00
1403	LIF3 LSHARE (OLD)	LSHARE	143.03	0.049	-0.068	0.062	0.647	$50,585.00	27741	70 Thousand	$3,967,706.00
1404	Utility Web3Shot	UW3S	0.16	-0.011	-0.129	-0.112	0.04	$223,962.00	24700600	10 Billion	$3,957,092.00
1410	PEPE (Ordinals)	PEPE	0.09	-0.034	0.083	-0.041	4.289	$298,163.00	42069000	42.1 Million	$3,900,252.00
1418	Fluid	FLUID	0.48	-0.007	-0.163	-0.061	0.77	$82,143.00	8000000	10 Million	$3,823,808.00
1421	WeSendit	WSI	0.04	0.011	-0.141	-0.091	2.469	$879,484.00	105070200	1.49 Billion	$3,815,872.00
1423	Metronome	MET	0.89	0.014	0.025	0.026	0.11	$29,809.00	4256219	14.4 Million	$3,802,779.00
1433	Robonomics Network	XRT	2.22	-0.01	-0.029	-0.142	0.257	$21,066.00	1673347	9.28 Million	$3,713,501.00
1440	Crypterium	CRPT	0.04	0.012	-0.027	0.053	-0.042	$589,853.00	84971024	95.1 Million	$3,626,341.00
1446	HarryPotterObamaPacMan8Inu	XRP	0.04	-0.022	-0.06	-0.095	-0.445	$234,223.00	84470217	84.5 Million	$3,596,711.00
1447	Alvey Chain	WALV	0.03	-0.003	-0.048	-0.05	-0.079	$498,139.00	114677518	152 Million	$3,593,313.00
1453	Portugal National Team Fan Token	POR	1.09	-0.003	0	-0.07	0.129	$312,357.00	3287339	20 Million	$3,572,023.00
1459	Wrapped Accumulate	WACME	0.02	0.089	0.023	0.279	1.016	$81,761.00	210625291	249 Million	$3,531,976.00
1460	Umami	UMAMI	4.94	0.005	-0.005	-0.048	-0.129	$28,264.00	714017	1 Million	$3,530,613.00
1462	XMON	XMON	1,396.11	0.038	0.022	0.171	0.359	$27,227.00	2524	10 Thousand	$3,522,026.00
1466	Metaverse Index	MVI	20	-0.03	0.047	0.104	0.727	$8,830.00	168385	168 Thousand	$3,474,698.00
1468	Tulip Protocol	TULIP	2.2	-0.015	0.005	-0.159	1.871	$38,440.00	1561536	10 Million	$3,451,448.00
1472	Grizzly Honey	GHNY	2.72	-0.013	-0.062	-0.064	-0.051	$76,730.00	1268471	1.27 Million	$3,437,184.00
1476	Pocketcoin	PKOIN	0.3	-0.043	0.044	0.074	0.112	$6,047.00	11423274	12.3 Million	$3,407,774.00
1479	STEPN Green Satoshi Token on ETH	GST-ETH	0.06	-0.021	-0.009	0.208	-0.104	$10,244.00	54180168	30 Million	$3,391,054.00
1487	governance ZIL	GZIL	5.97	0.006	-0.059	-0.063	0.554	$1,323.00	559969	723 Thousand	$3,345,113.00
1489	Mozaic	MOZ	0.05	-0.034	0.07	0.588	11.742	$313,054.00	63241112	984 Million	$3,310,923.00
1490	Cirus	CIRUS	0.03	0.021	0.181	1.053	0.569	$4,010,663.00	126993313	225 Million	$3,307,867.00
1491	xFUND	XFUND	331.05	0.006	-0.058	-0.142	-0.014	$24,208.00	9971	9.97 Thousand	$3,299,272.00
1499	STIMA	STIMA	1.01	-0.004	0.007	-0.005	0	$12,549.00	3186864	31.9 Million	$3,231,835.00
1500	PolkaBridge	PBR	0.04	0.005	-0.107	0.286	0.75	$1,023,375.00	72183410	75.2 Million	$3,230,713.00
1506	Landshare	LAND	0.83	0.017	0.01	0.316	0.7	$39,721.00	3850743	3.85 Million	$3,186,292.00
1510	Gym Network	GYMNET	0.03	0.01	-0.056	-0.19	0.171	$292,138.00	124800794	551 Million	$3,162,897.00
1512	SALT	SALT	0.04	0.007	0.201	0.157	0.304	$27,758.00	87479057	120 Million	$3,155,872.00
1518	Crypton	CRP	0.35	0.008	0.003	-0.01	-0.006	$771,541.00	9071656	8.11 Million	$3,130,017.00
1528	Vidya	VIDYA	0.07	-0.015	-0.039	0.065	1.028	$276,040.00	43106468	50 Million	$3,057,624.00
1529	VFOX	VFOX	0.15	-0.003	-0.095	-0.162	0.158	$862.00	20995915	21 Million	$3,049,619.00
1534	Xend Finance	XEND	0.04	0.032	0.328	0.904	0.672	$267,070.00	79160249	200 Million	$3,014,542.00
1541	Big Data Protocol	BDP	0.12	0.029	0.015	0.164	1.338	$440,953.00	24159174	64.9 Million	$2,976,779.00
1545	Alfa Romeo Racing ORLEN Fan Token	SAUBER	0.54	-0.007	-0.028	-0.042	0.048	$112,044.00	5476172	10 Million	$2,954,573.00
1546	Acquire.Fi	ACQ	0.03	0.022	0	0.191	5.015	$315,431.00	100127165	300 Million	$2,939,490.00
1555	Lodestar	LODE	0.36	0.006	0.019	-0.286	0.375	$29,198.00	8016184	20 Million	$2,904,568.00
1564	Global Coin Research	GCR	0.28	-0.004	0.012	0.069	-0.027	$789.00	10000000	10 Million	$2,845,602.00
1565	Vertcoin	VTC	0.04	-0.055	-0.132	-0.344	-0.207	$48,329.00	68127261	84 Million	$2,840,841.00
1567	Plugin	PLI	0.03	0.031	0.028	-0.013	0.063	$116,306.00	85070000	500 Million	$2,838,500.00
1573	Gameswap	GSWAP	0.32	0.005	-0.049	0.146	0.911	$17,326.00	8760545	20 Million	$2,824,197.00
1577	PIZA (Ordinals)	PIZA	0.13	-0.003	0.131	0.188	2.66	$494,579.00	21000000	21 Million	$2,803,192.00
1580	Empowa	EMP	0.11	-0.004	0.014	0.075	0.447	$111.00	26022171	200 Million	$2,789,061.00
1591	MCH Coin	MCHC	0.09	0.031	0.07	0.481	0.745	$231,062.00	30494123	31.5 Million	$2,743,604.00
1597	ETF The Token	ETF	0.13	-0.025	0.012	-0.32	-0.591	$41,336.00	21000000	21 Million	$2,718,446.00
1600	Media Network	MEDIA	10.78	-0.005	0.008	-0.129	0.745	$480,534.00	250000	869 Thousand	$2,703,516.00
1603	BTC 2x Flexible Leverage Index	BTC2X-FLI	11.05	0.005	-0.021	0.021	0.375	$1,580.00	243512	244 Thousand	$2,686,163.00
1607	RigoBlock	GRG	0.4	0.005	-0.047	-0.187	-0.627	$192.00	6591045	10 Million	$2,660,727.00
1610	NALS	NALS	0.13	-0.014	-0.145	-0.374	0.887	$451,762.00	21000000	21 Million	$2,645,097.00
1611	MAPS	MAPS	0.04	0.039	0.043	0.016	0.17	$128,678.00	75000000	10 Billion	$2,644,269.00
1617	Rome	ROME	11.51	0.009	0.009	-0.004	0.017	$169.00	226655	234 Thousand	$2,635,297.00
1623	MoonBot	MBOT	2.62	0.017	0.112	-0.049	0.181	$26,561.00	1000000	1 Million	$2,619,919.00
1635	Zynecoin	ZYN	0.08	-0.076	-0.145	0.206	-0.081	$3,089.00	33666372	97 Million	$2,586,062.00
1636	Everest	ID	0.02	-0.003	0.517	0.722	1.034	$196,002.00	116700000	800 Million	$2,585,568.00
1644	Juggernaut	JGN	0.03	0.007	-0.069	-0.161	-0.057	$246,601.00	100210416	150 Million	$2,543,827.00
1646	Materium	MTRM	0.14	-0.045	0.112	0.009	0.663	$78,097.00	17708864	17.7 Million	$2,521,252.00
1647	LootBot	LOOT	0.3	-0.015	-0.08	-0.093	0.448	$414,769.00	8340185	10 Million	$2,519,572.00
1651	Onooks	OOKS	0.22	0.009	-0.015	-0.234	-0.101	$875.00	11221615	12 Million	$2,511,910.00
1653	sEUR	SEUR	1.09	-0.005	-0.009	0.003	-0.049	$249,778.00	2295212	2.3 Million	$2,499,375.00
1659	Navcoin	NAV	0.03	0.006	0.035	-0.059	-0.275	$36,932.00	77024051	-	$2,474,887.00
1661	BTC Standard Hashrate Token	BTCST	0.34	0.032	-0.025	-0.016	0.072	$100,637.00	7287600	15 Million	$2,460,351.00
1675	COMDEX	CMDX	0.02	-0.006	0	-0.081	0.043	$3,637.00	147417760	177 Million	$2,400,637.00
1677	Parex	PRX	0.45	-0.042	-0.019	0.052	1.247	$266,182.00	5260815	23 Million	$2,380,911.00
1679	Rubic	RBC	0.02	0.01	-0.086	-0.057	1.067	$301,720.00	99355001	99.4 Million	$2,378,246.00
1684	Etica	ETI	0.8	-0.1	0.072	0.798	14.629	$49,249.00	2940197	2.94 Million	$2,349,690.00
1687	Aurox	URUS	4.98	-0.012	0.085	-0.034	-0.157	$39,237.00	469930	1 Million	$2,334,138.00
1688	Hello Pets	PET	0.12	-0.007	-0.012	0.009	0.253	$325,999.00	19658011	200 Million	$2,325,752.00
1690	Roco Finance	ROCO	0.1	0.045	-0.019	0.359	0.019	$867,458.00	22506518	99.6 Million	$2,321,410.00
1697	EDEN	EDEN	0.02	-0.004	0.017	0.061	0.265	$98,635.00	139190798	151 Million	$2,299,827.00
1707	KLEVA	KLEVA	0.05	-0.007	0.013	-0.082	0.379	$26,420.00	48587717	68 Million	$2,251,583.00
1716	Digital Fitness	DEFIT	0.08	0.245	-0.014	0.162	0.123	$24,427.00	27561380	50 Million	$2,207,689.00
1721	Revuto	REVU	0.03	0.1	0.264	0.629	0.859	$152,746.00	80958308	280 Million	$2,195,988.00
1725	unshETHing_Token	USH	0.05	-0.063	0.277	-0.079	0.785	$135,742.00	47875310	144 Million	$2,153,833.00
1732	Deri Protocol	DERI	0.02	-0.013	0.365	0.084	0.925	$106,791.00	131192006	483 Million	$2,132,798.00
1741	YfDAI.finance	YF-DAI	102.23	-0.012	0.138	0.138	0.322	$366,466.00	20604	21 Thousand	$2,099,904.00
1757	Probit	PROB	0.07	0.009	-0.028	-0.014	0.009	$45,048.00	27634255	190 Million	$2,007,841.00
1760	Fortune Token	FRTN	0.07	0.012	-0.014	0.115	0.427	$40,087.00	29810718	996 Million	$1,995,493.00
1783	VersaGames	VERSA	0.02	-0.033	-0.029	0.01	0.258	$1,297.00	94984121	320 Million	$1,860,511.00
1784	saffron.finance	SFI	22.94	-0.015	-0.049	-0.087	-0.161	$66,767.00	80045	92.1 Thousand	$1,858,180.00
1794	NAGA	NGC	0.02	-0.054	-0.228	-0.353	-0.27	$103,347.00	77910266	77.9 Million	$1,828,874.00
1797	Banana	BANANA	0.22	0.005	0.055	0.127	0.441	$5,537.00	8397466	8.4 Million	$1,815,586.00
1799	Nominex	NMX	0.02	-0.003	0.015	-0.003	-0.098	$12,944.00	114197354	114 Million	$1,808,221.00
1807	handle.fi	FOREX	0.02	0.041	-0.047	-0.063	0.23	$50,470.00	114172402	420 Million	$1,772,093.00
1813	mStable Governance: Meta	MTA	0.04	-0.013	0.087	0.01	0.042	$373,834.00	49953229	94.5 Million	$1,760,544.00
1816	CheckDot	CDT	0.24	0.007	-0.059	-0.059	-0.107	$5,059.00	7390041	10 Million	$1,757,490.00
1833	Whiteheart	WHITE	191.85	-0.007	0	0.039	0.042	$345,833.00	8888	8.89 Thousand	$1,700,644.00
1834	Polychain Monsters	PMON	0.34	-0.005	-0.082	-0.072	0.156	$169,055.00	5053357	8.68 Million	$1,695,656.00
1838	ClinTex CTi	CTI	0.02	-0.012	-0.019	0.173	0.572	$394,549.00	83287840	191 Million	$1,677,054.00
1845	Wownero	WOW	0.02	0.006	-0.016	-0.08	0.266	$92.80	71478473	184 Million	$1,663,812.00
1856	MahaDAO	MAHA	0.32	0.042	0.043	0.033	0.36	$258,201.00	5170385	10 Million	$1,621,368.00
1858	Strong	STRONG	4.04	-0.003	0.01	0.022	0.36	$42,001.00	399818	529 Thousand	$1,612,254.00
1862	Mummy Finance	MMY	0.59	-0.02	-0.054	0.178	0.335	$8,859.00	2733890	2.73 Million	$1,601,930.00
1865	FEAR	FEAR	0.09	-0.009	0.036	0.178	0.436	$404,687.00	17732333	65 Million	$1,595,969.00
1868	Göztepe S.K. Fan Token	GOZ	0.67	-0.007	-0.032	-0.045	-0.027	$71,782.00	2359988	7 Million	$1,590,007.00
1869	Ramses Exchange	RAM	0.03	-0.028	-0.099	-0.339	1.22	$89,315.00	53133177	465 Million	$1,585,194.00
1873	Aura Network [OLD]	AURA	0.04	0.006	0.004	0.073	0.223	$54.26	40600000	413 Million	$1,580,720.00
1883	Proteo DeFi	PROTEO	0.25	-0.004	0.002	-0.099	0.397	$50,618.00	6110419	9.82 Million	$1,544,621.00
1890	Planq	PLQ	0.02	-0.003	0.011	-0.072	0.177	$85,409.00	65237123	121 Million	$1,528,526.00
1891	Tethys Finance	TETHYS	0.14	0.006	0.018	-0.084	0.553	$6,592.00	10643093	10.6 Million	$1,527,588.00
1898	DefiBox	BOX	0.58	0.005	-0.017	0.028	0.171	$17,085.00	2604568	2.6 Million	$1,490,379.00
1901	Young Boys Fan Token	YBO	0.48	-0.006	-0.026	-0.088	0.257	$10,530.00	3080227	5 Million	$1,480,270.00
1907	Noahswap	NOAH	0.27	-0.023	0.002	0.289	1.634	$4,583.00	5473011	500 Million	$1,465,698.00
1909	Auto	AUTO	19.02	-0.015	-0.11	0.027	1.005	$48,332.00	76503	80.6 Thousand	$1,454,925.00
1910	Zipmex	ZMT	0.02	-0.006	-0.113	-0.079	-0.067	$41,937.00	88573083	200 Million	$1,452,254.00
1921	Garlicoin	GRLC	0.02	0.133	-0.086	0.091	0.114	$291.00	68186123	69 Million	$1,403,275.00
1928	Megaton Finance	MEGA	0.18	-0.006	-0.069	-0.025	0.163	$129,007.00	7828704	99.7 Million	$1,393,304.00
1931	Vector Finance	VTX	0.07	-0.007	-0.079	0.375	2.569	$23,916.00	18874048	18.9 Million	$1,387,520.00
1938	Meerkat Shares	MSHARE	18.33	-0.009	0.077	0.112	1.698	$31,162.00	74700	72 Thousand	$1,368,032.00
1940	TrustFi Network	TFI	0.03	-0.021	0.047	0.261	0.446	$127,109.00	45175193	99.9 Million	$1,360,783.00
1946	LiquidDriver	LQDR	0.31	0.006	-0.029	-0.031	0.076	$50,623.00	4238737	∞	$1,333,583.00
1955	DEEPSPACE	DPS	0.02	0.005	-0.074	0.1	0.618	$18,069.00	55507721	89.1 Million	$1,303,017.00
1963	Aston Martin Cognizant Fan Token	AM	0.59	-0.005	-0.028	-0.053	0.033	$87,487.00	2170328	10 Million	$1,290,381.00
1965	Brazil National Football Team Fan Token	BFT	0.05	-0.004	-0.024	0.316	0.246	$55,851.00	28480368	28.5 Million	$1,285,592.00
1966	Tomb Shares	TSHARE	32.85	0.006	-0.083	-0.306	-0.215	$1,219.00	39128	65.6 Thousand	$1,285,359.00
1968	FlatQube	QUBE	0.47	0.007	0.251	1.777	0.374	$2,048.00	2739528	14.9 Million	$1,279,285.00
1972	tSILVER	TXAG	0.65	0.006	0.004	-0.002	-0.011	$2,196.00	1979484	1.98 Million	$1,276,971.00
1974	Wagie Bot	WAGIEBOT	0.13	-0.003	-0.01	-0.241	-0.136	$278,057.00	9500000	10 Million	$1,269,014.00
1979	Belt	BELT	0.07	-0.005	-0.08	-0.059	0.07	$8,887.00	16830452	33.3 Million	$1,253,064.00
1984	BAI Stablecoin	BAI	1.01	0.009	0.012	0.006	0.004	$26,221.00	1229686	1.23 Million	$1,242,038.00
1987	EvidenZ	BCDT	0.03	0.01	0.039	-0.007	-0.137	$25,136.00	35765781	40.8 Million	$1,241,366.00
1991	Idena	IDNA	0.02	-0.006	-0.026	0.168	0.353	$31,199.00	66000712	∞	$1,226,903.00
1994	Revolve Games	RPG	0.02	-0.008	-0.123	-0.166	0.456	$16,266.00	57033164	95 Million	$1,220,469.00
1998	Spain National Football Team Fan Token	SNFT	0.05	0.023	0.076	0.331	0.323	$110,129.00	22903472	22.9 Million	$1,212,241.00
2003	ZeroLiquid	ZERO	0.16	0.021	-0.059	-0.05	0.026	$54,937.00	7723302	80.3 Million	$1,199,804.00
2006	Agave	AGVE	43.07	0.005	0.022	0.229	0.512	$6,819.00	27800	100 Thousand	$1,195,382.00
2013	Natus Vincere Fan Token	NAVI	0.37	-0.007	0.005	0.004	0.294	$9,769.00	3172360	5 Million	$1,178,566.00
2015	FaraLand	FARA	0.03	-0.003	-0.101	-0.051	0.027	$34,920.00	40350000	71 Million	$1,175,867.00
2017	UBXS	UBXS	0.05	-0.007	-0.036	-0.059	0.955	$257,485.00	23627206	98 Million	$1,172,477.00
2021	Ycash	YEC	0.08	-0.045	0.087	0.327	0.831	$4,602.00	14426084	21 Million	$1,156,962.00
2022	WHEE	WHEE	0.06	0.005	0.117	0.154	-0.347	$106,027.00	21000000	21 Million	$1,156,065.00
2025	Moove Protocol	MOOVE	0.09	-0.005	-0.033	-0.178	0.122	$11,088.00	12649480	23 Million	$1,141,552.00
2027	Legia Warsaw Fan Token	LEG	0.43	-0.013	0.005	0.055	0.006	$9,928.00	2677079	5 Million	$1,137,721.00
2052	xWIN Finance	XWIN	0.11	-0.005	-0.119	-0.07	0.018	$8,710.00	9926462	61 Million	$1,084,123.00
2054	Sao Paulo FC Fan Token	SPFC	0.5	-0.01	-0.005	-0.056	0.029	$68,866.00	2175920	20 Million	$1,080,822.00
2062	İstanbul Başakşehir Fan Token	IBFK	0.95	-0.003	-0.015	0.011	-0.029	$31,186.00	1121890	3 Million	$1,069,520.00
2063	BlueMove	MOVE	0.02	0.01	0.139	0.014	-0.234	$21,266.00	63166666	300 Million	$1,063,327.00
2070	Metavault DAO	MVD	5.06	0.005	0.005	0.025	0.037	$3,617.00	208060	216 Thousand	$1,050,193.00
2073	Liquidus	LIQ	0.06	-0.004	-0.079	-0.068	-0.105	$39,504.00	16497132	77 Million	$1,049,002.00
2079	YAM	YAM	0.07	-0.003	0.027	-0.008	0.27	$40,496.00	14790447	15.2 Million	$1,029,452.00
2093	Canxium	CAU	2.46	0.011	0.614	1.428	6.663	$65,779.00	418757	514 Thousand	$1,002,800.00
2096	Conceal	CCX	0.05	-0.005	-0.056	0.511	0.363	$80.93	21727228	200 Million	$995,808.00
2097	Liquid Staked Flow	STFLOW	0.68	0.006	-0.036	-0.064	0.371	$0.08	1453456	1.45 Million	$992,423.00
2098	BeNFT Solutions	BEAI	0.58	-0.015	-0.083	-0.236	-0.458	$278,637.00	1700146	7 Million	$991,780.00
2109	Throne	THN	0.03	-0.003	-0.008	0.011	-0.109	$1,701,796.00	30471152	1.97 Billion	$969,677.00
2112	Populous	PPT	0.03	-0.008	-0.129	-0.176	-0.081	$93,337.00	36226899	53.3 Million	$964,378.00
2122	Bird.Money	BIRD	11.97	-0.009	-0.038	-0.04	0.399	$362,278.00	79114	140 Thousand	$944,995.00
2141	StellaSwap	STELLA	0.03	-0.003	-0.106	-0.166	0.558	$16,310.00	29266583	29.3 Million	$913,453.00
2146	Revomon	REVO	0.03	-0.005	-0.124	0.1	0.722	$14,666.00	31564140	46 Million	$910,731.00
2149	Paysenger EGO	EGO	0.02	0.008	-0.009	-0.083	-0.151	$596,459.00	48692855	500 Million	$906,191.00
2152	BattleFly	GFLY	0.28	0.017	0.038	0.008	0.093	$4,565.00	3178776	3.18 Million	$895,531.00
